file_name,text
MultiCamVideo/train/f24_aperture5/scene55/videos/cam10.mp4,a woman is standing on a dock with her arms up
MultiCamVideo/train/f24_aperture5/scene55/videos/cam05.mp4,a woman is standing on a dock with her arms up
MultiCamVideo/train/f24_aperture5/scene55/videos/cam04.mp4,a woman is standing on a dock with a light hanging from the ceiling
MultiCamVideo/train/f24_aperture5/scene55/videos/cam02.mp4,a woman is standing on a dock with her arms up
MultiCamVideo/train/f24_aperture5/scene55/videos/cam09.mp4,a woman is standing on a dock with a light on
MultiCamVideo/train/f24_aperture5/scene55/videos/cam07.mp4,a woman is doing a yoga pose on a dock
MultiCamVideo/train/f24_aperture5/scene2837/videos/cam08.mp4,a woman is jumping in the air near a boat
MultiCamVideo/train/f24_aperture5/scene2837/videos/cam06.mp4,a woman is standing on a rock in front of a body of water
MultiCamVideo/train/f24_aperture5/scene2837/videos/cam01.mp4,a woman is standing on a rock near a boat
MultiCamVideo/train/f24_aperture5/scene2837/videos/cam03.mp4,a woman is jumping in the air near a boat
MultiCamVideo/train/f24_aperture5/scene2837/videos/cam10.mp4,a woman is jumping in the air in front of a boat
MultiCamVideo/train/f24_aperture5/scene2837/videos/cam05.mp4,a woman in a green shirt is standing on a rock
MultiCamVideo/train/f24_aperture5/scene2837/videos/cam04.mp4,a woman in a green shirt is jumping in the air
MultiCamVideo/train/f24_aperture5/scene2837/videos/cam02.mp4,a woman is jumping in the air in front of a boat
MultiCamVideo/train/f24_aperture5/scene2837/videos/cam09.mp4,a woman is jumping in the air in front of a mountain
MultiCamVideo/train/f24_aperture5/scene2837/videos/cam07.mp4,a woman in a blue shirt is standing on a dock
MultiCamVideo/train/f24_aperture5/scene2860/videos/cam08.mp4,a woman in a blue shirt standing in front of a building
MultiCamVideo/train/f24_aperture5/scene2860/videos/cam06.mp4,a woman in a blue shirt standing in front of some rocks
MultiCamVideo/train/f24_aperture5/scene2860/videos/cam01.mp4,a woman is standing in front of a large rock
MultiCamVideo/train/f24_aperture5/scene2860/videos/cam03.mp4,a rock in the snow with trees and bushes
MultiCamVideo/train/f24_aperture5/scene2860/videos/cam10.mp4,a woman in a green shirt standing in front of a building
MultiCamVideo/train/f24_aperture5/scene2860/videos/cam05.mp4,a woman in a blue shirt is standing in front of some rocks
MultiCamVideo/train/f24_aperture5/scene2860/videos/cam04.mp4,a woman standing in front of a large rock
MultiCamVideo/train/f24_aperture5/scene2860/videos/cam02.mp4,a woman is standing in front of a large rock
MultiCamVideo/train/f24_aperture5/scene2860/videos/cam09.mp4,a woman is standing in front of a building in a video game
MultiCamVideo/train/f24_aperture5/scene2860/videos/cam07.mp4,a woman in a green shirt standing in front of a wooden door
MultiCamVideo/train/f24_aperture5/scene2673/videos/cam08.mp4,a man is stretching in a supermarket
MultiCamVideo/train/f24_aperture5/scene2673/videos/cam06.mp4,a man in a military uniform is stretching his arms
MultiCamVideo/train/f24_aperture5/scene2673/videos/cam01.mp4,a man in a white shirt is standing in a large warehouse
MultiCamVideo/train/f24_aperture5/scene2673/videos/cam03.mp4,a man is doing a pull up in a gym
MultiCamVideo/train/f24_aperture5/scene2673/videos/cam10.mp4,a man is standing in a large room with his arms up
MultiCamVideo/train/f24_aperture5/scene2673/videos/cam05.mp4,a man in a white shirt is stretching his arms
MultiCamVideo/train/f24_aperture5/scene2673/videos/cam04.mp4,a man in camouflage is doing a push up in a mall
MultiCamVideo/train/f24_aperture5/scene2673/videos/cam02.mp4,a man in camouflage is doing a handstand in a shopping mall
MultiCamVideo/train/f24_aperture5/scene2673/videos/cam09.mp4,a man with his arms up in the air
MultiCamVideo/train/f24_aperture5/scene2673/videos/cam07.mp4,a man is holding up a shopping cart
MultiCamVideo/train/f24_aperture5/scene2300/videos/cam08.mp4,a man with a beard and a beard is standing on a street
MultiCamVideo/train/f24_aperture5/scene2300/videos/cam06.mp4,a man is standing on the street in front of a building
MultiCamVideo/train/f24_aperture5/scene2300/videos/cam01.mp4,a man is standing in the middle of a street
MultiCamVideo/train/f24_aperture5/scene2300/videos/cam03.mp4,a man is standing in the middle of a street
MultiCamVideo/train/f24_aperture5/scene2300/videos/cam10.mp4,a man is standing on the street in front of buildings
MultiCamVideo/train/f24_aperture5/scene2300/videos/cam05.mp4,a man is standing in the middle of a street
MultiCamVideo/train/f24_aperture5/scene2300/videos/cam04.mp4,a man is standing on a street in front of buildings
MultiCamVideo/train/f24_aperture5/scene2300/videos/cam02.mp4,a man is standing on the street in front of buildings
MultiCamVideo/train/f24_aperture5/scene2300/videos/cam09.mp4,a man with a beard and a black shirt is standing on a street
MultiCamVideo/train/f24_aperture5/scene2300/videos/cam07.mp4,a man is standing in the middle of a street
MultiCamVideo/train/f24_aperture5/scene2165/videos/cam08.mp4,a person standing in the grass with a kite in the air
MultiCamVideo/train/f24_aperture5/scene2165/videos/cam06.mp4,a person standing in the middle of a field
MultiCamVideo/train/f24_aperture5/scene2165/videos/cam01.mp4,a person standing in a park with trees and buildings in the background
MultiCamVideo/train/f24_aperture5/scene2165/videos/cam03.mp4,a person standing in the middle of a field
MultiCamVideo/train/f24_aperture5/scene2165/videos/cam10.mp4,a person standing in a field with trees and buildings in the background
MultiCamVideo/train/f24_aperture5/scene2165/videos/cam05.mp4,a person standing in the middle of a park
MultiCamVideo/train/f24_aperture5/scene2165/videos/cam04.mp4,a person standing in a park with trees and grass
MultiCamVideo/train/f24_aperture5/scene2165/videos/cam02.mp4,a person standing in a park with trees and a sky
MultiCamVideo/train/f24_aperture5/scene2165/videos/cam09.mp4,a person standing in a park with a kite
MultiCamVideo/train/f24_aperture5/scene2165/videos/cam07.mp4,a person standing in a park with a soccer ball
MultiCamVideo/train/f24_aperture5/scene164/videos/cam08.mp4,a person skateboarding down a street in a video game
MultiCamVideo/train/f24_aperture5/scene164/videos/cam06.mp4,a person skateboarding down an empty street
MultiCamVideo/train/f24_aperture5/scene164/videos/cam01.mp4,a skateboarder is riding down a street in front of a building
MultiCamVideo/train/f24_aperture5/scene164/videos/cam03.mp4,a person is walking down the middle of a street
MultiCamVideo/train/f24_aperture5/scene164/videos/cam10.mp4,a person skateboarding down an empty street
MultiCamVideo/train/f24_aperture5/scene164/videos/cam05.mp4,a person walking down an empty street in a video game
MultiCamVideo/train/f24_aperture5/scene164/videos/cam04.mp4,a man is walking down an empty street
MultiCamVideo/train/f24_aperture5/scene164/videos/cam02.mp4,a person skateboarding down an empty street
MultiCamVideo/train/f24_aperture5/scene164/videos/cam09.mp4,a person is walking down an empty street
MultiCamVideo/train/f24_aperture5/scene164/videos/cam07.mp4,a person is walking down the street in front of a building
MultiCamVideo/train/f24_aperture5/scene908/videos/cam08.mp4,a woman is standing in front of a building with mountains in the background
MultiCamVideo/train/f24_aperture5/scene908/videos/cam06.mp4,a woman is standing in front of a building
MultiCamVideo/train/f24_aperture5/scene908/videos/cam01.mp4,a woman is standing in front of a building
MultiCamVideo/train/f24_aperture5/scene908/videos/cam03.mp4,a woman is standing in front of a building with a mountain in the background
MultiCamVideo/train/f24_aperture5/scene908/videos/cam10.mp4,a woman is standing in front of a building with a mountain in the background
MultiCamVideo/train/f24_aperture5/scene908/videos/cam05.mp4,a woman is standing in front of a building
MultiCamVideo/train/f24_aperture5/scene908/videos/cam04.mp4,a man is standing in front of a building with a mountain in the background
MultiCamVideo/train/f24_aperture5/scene908/videos/cam02.mp4,a woman is standing on a street in front of a building
MultiCamVideo/train/f24_aperture5/scene908/videos/cam09.mp4,a woman is standing in front of a building
MultiCamVideo/train/f24_aperture5/scene908/videos/cam07.mp4,the man is standing in front of a building
MultiCamVideo/train/f24_aperture5/scene173/videos/cam08.mp4,a woman walking in front of a factory
MultiCamVideo/train/f24_aperture5/scene173/videos/cam06.mp4,a woman walking down the street near a factory
MultiCamVideo/train/f24_aperture5/scene173/videos/cam01.mp4,a woman standing in front of a large factory
MultiCamVideo/train/f24_aperture5/scene173/videos/cam03.mp4,a woman standing in front of a factory
MultiCamVideo/train/f24_aperture5/scene173/videos/cam10.mp4,a woman standing in front of a large industrial building
MultiCamVideo/train/f24_aperture5/scene173/videos/cam05.mp4,a woman in shorts and a t - shirt standing in front of a large factory
MultiCamVideo/train/f24_aperture5/scene173/videos/cam04.mp4,a woman standing in front of a large factory
MultiCamVideo/train/f24_aperture5/scene173/videos/cam02.mp4,a woman standing in front of a large industrial building
MultiCamVideo/train/f24_aperture5/scene173/videos/cam09.mp4,a woman walking in front of a factory
MultiCamVideo/train/f24_aperture5/scene173/videos/cam07.mp4,a woman walking down a road near a factory
MultiCamVideo/train/f24_aperture5/scene48/videos/cam08.mp4,a man in a red shirt is standing on a dock
MultiCamVideo/train/f24_aperture5/scene48/videos/cam06.mp4,a man in a red shirt standing on a dock with his arms outstretched
MultiCamVideo/train/f24_aperture5/scene48/videos/cam01.mp4,a man in a red shirt is standing on a dock
MultiCamVideo/train/f24_aperture5/scene48/videos/cam03.mp4,a man in a red shirt standing on a dock
MultiCamVideo/train/f24_aperture5/scene48/videos/cam10.mp4,a man in a red shirt is standing on a dock
MultiCamVideo/train/f24_aperture5/scene48/videos/cam05.mp4,a man in a red shirt is standing on a dock
MultiCamVideo/train/f24_aperture5/scene48/videos/cam04.mp4,a man in a red shirt is standing on a dock
MultiCamVideo/train/f24_aperture5/scene48/videos/cam02.mp4,a man in a red shirt is standing on a dock
MultiCamVideo/train/f24_aperture5/scene48/videos/cam09.mp4,a man in a red shirt is standing on a dock
MultiCamVideo/train/f24_aperture5/scene48/videos/cam07.mp4,a man in a red shirt is standing on a dock
MultiCamVideo/train/f24_aperture5/scene1036/videos/cam08.mp4,a woman is kneeling on a rug in a room
MultiCamVideo/train/f24_aperture5/scene1036/videos/cam06.mp4,a woman is standing in front of a staircase
MultiCamVideo/train/f24_aperture5/scene1036/videos/cam01.mp4,a woman is standing in front of a door
MultiCamVideo/train/f24_aperture5/scene1036/videos/cam03.mp4,a woman bending over a rug in a room
MultiCamVideo/train/f24_aperture5/scene1036/videos/cam10.mp4,a woman bending over a rug in a room
MultiCamVideo/train/f24_aperture5/scene1036/videos/cam05.mp4,a woman is standing in front of a staircase
MultiCamVideo/train/f24_aperture5/scene1036/videos/cam04.mp4,a woman is standing in a room with a staircase
MultiCamVideo/train/f24_aperture5/scene1036/videos/cam02.mp4,a woman kneeling on the floor next to a staircase
MultiCamVideo/train/f24_aperture5/scene1036/videos/cam09.mp4,a woman sitting on the floor in a room
MultiCamVideo/train/f24_aperture5/scene1036/videos/cam07.mp4,a woman bending over a table in a room
MultiCamVideo/train/f24_aperture5/scene3268/videos/cam08.mp4,a man standing on a rocky hill in the desert
MultiCamVideo/train/f24_aperture5/scene3268/videos/cam06.mp4,a man standing on a rocky hill with sunlight coming through the trees
MultiCamVideo/train/f24_aperture5/scene3268/videos/cam01.mp4,a man standing on a rocky hill with a backpack
MultiCamVideo/train/f24_aperture5/scene3268/videos/cam03.mp4,a man standing on a rocky hill with sunlight coming through the trees
MultiCamVideo/train/f24_aperture5/scene3268/videos/cam10.mp4,a man standing on a rocky hill in the sun
MultiCamVideo/train/f24_aperture5/scene3268/videos/cam05.mp4,a man standing on a rocky hill in the sun
MultiCamVideo/train/f24_aperture5/scene3268/videos/cam04.mp4,a man standing on a rocky hill in the desert
MultiCamVideo/train/f24_aperture5/scene3268/videos/cam02.mp4,a man standing on a rocky hill in the sun
MultiCamVideo/train/f24_aperture5/scene3268/videos/cam09.mp4,a man standing on a rocky hill in red rock country
MultiCamVideo/train/f24_aperture5/scene3268/videos/cam07.mp4,a man standing in front of some rocks
MultiCamVideo/train/f24_aperture5/scene982/videos/cam08.mp4,a man bending over in a living room
MultiCamVideo/train/f24_aperture5/scene982/videos/cam06.mp4,a person's feet are in front of a couch
MultiCamVideo/train/f24_aperture5/scene982/videos/cam01.mp4,a man is standing in front of a red couch
MultiCamVideo/train/f24_aperture5/scene982/videos/cam03.mp4,a man is bending down in front of a couch
MultiCamVideo/train/f24_aperture5/scene982/videos/cam10.mp4,a man is standing in front of a red couch
MultiCamVideo/train/f24_aperture5/scene982/videos/cam05.mp4,a man bending over in a room with a red couch
MultiCamVideo/train/f24_aperture5/scene982/videos/cam04.mp4,a living room with a red couch and a clock
MultiCamVideo/train/f24_aperture5/scene982/videos/cam02.mp4,a living room with a red couch and a painting
MultiCamVideo/train/f24_aperture5/scene982/videos/cam09.mp4,a man bending over a rug in a room
MultiCamVideo/train/f24_aperture5/scene982/videos/cam07.mp4,a man bending over to pick up a remote control
MultiCamVideo/train/f24_aperture5/scene1681/videos/cam08.mp4,a man in a suit is standing in a lobby
MultiCamVideo/train/f24_aperture5/scene1681/videos/cam06.mp4,a man is standing in a lobby with a phone in his hand
MultiCamVideo/train/f24_aperture5/scene1681/videos/cam01.mp4,a man is standing in a lobby with a chandelier
MultiCamVideo/train/f24_aperture5/scene1681/videos/cam03.mp4,a man is standing in a lobby with a fireplace
MultiCamVideo/train/f24_aperture5/scene1681/videos/cam10.mp4,a man is standing in a lobby with a phone
MultiCamVideo/train/f24_aperture5/scene1681/videos/cam05.mp4,a man in a hotel room with a glass table
MultiCamVideo/train/f24_aperture5/scene1681/videos/cam04.mp4,a man is pointing at something in a lobby
MultiCamVideo/train/f24_aperture5/scene1681/videos/cam02.mp4,a man is standing in a lobby with a phone
MultiCamVideo/train/f24_aperture5/scene1681/videos/cam09.mp4,a man is standing in a lobby with a phone
MultiCamVideo/train/f24_aperture5/scene1681/videos/cam07.mp4,a man pointing at something in a lobby
MultiCamVideo/train/f24_aperture5/scene1805/videos/cam08.mp4,a man in a floral shirt is standing in front of a building
MultiCamVideo/train/f24_aperture5/scene1805/videos/cam06.mp4,a man in a floral shirt is standing in front of a building
MultiCamVideo/train/f24_aperture5/scene1805/videos/cam01.mp4,a person is pointing at a light in a room
MultiCamVideo/train/f24_aperture5/scene1805/videos/cam03.mp4,a man in a floral shirt standing in front of a building
MultiCamVideo/train/f24_aperture5/scene1805/videos/cam10.mp4,a man in a floral shirt is standing in front of a building
MultiCamVideo/train/f24_aperture5/scene1805/videos/cam05.mp4,a man in a floral shirt standing in a room
MultiCamVideo/train/f24_aperture5/scene1805/videos/cam04.mp4,a man in a floral shirt is standing in front of a building
MultiCamVideo/train/f24_aperture5/scene1805/videos/cam02.mp4,a man in a floral shirt is standing in front of a building
MultiCamVideo/train/f24_aperture5/scene1805/videos/cam09.mp4,a man in a floral shirt is standing in front of a building
MultiCamVideo/train/f24_aperture5/scene1805/videos/cam07.mp4,a man in a floral shirt standing in front of a building
MultiCamVideo/train/f24_aperture5/scene1976/videos/cam08.mp4,a woman sitting on a chair in front of a hotel
MultiCamVideo/train/f24_aperture5/scene1976/videos/cam06.mp4,a woman is doing yoga in a hotel lobby
MultiCamVideo/train/f24_aperture5/scene1976/videos/cam01.mp4,a woman sitting on a chair in a hotel lobby
MultiCamVideo/train/f24_aperture5/scene1976/videos/cam03.mp4,a woman is standing in a lobby with a computer
MultiCamVideo/train/f24_aperture5/scene1976/videos/cam10.mp4,a woman is standing in a lobby
MultiCamVideo/train/f24_aperture5/scene1976/videos/cam05.mp4,a woman is standing in a lobby with a computer
MultiCamVideo/train/f24_aperture5/scene1976/videos/cam04.mp4,a woman is doing yoga in a hotel lobby
MultiCamVideo/train/f24_aperture5/scene1976/videos/cam02.mp4,a woman is standing in a lobby with a phone
MultiCamVideo/train/f24_aperture5/scene1976/videos/cam09.mp4,a woman is standing in front of a hotel lobby
MultiCamVideo/train/f24_aperture5/scene1976/videos/cam07.mp4,a woman is standing in front of a hotel lobby
MultiCamVideo/train/f24_aperture5/scene633/videos/cam08.mp4,a woman is playing a game of ice hockey
MultiCamVideo/train/f24_aperture5/scene633/videos/cam06.mp4,a woman is playing a game of frisbee in the snow
MultiCamVideo/train/f24_aperture5/scene633/videos/cam01.mp4,a woman is standing in the snow near a carnival
MultiCamVideo/train/f24_aperture5/scene633/videos/cam03.mp4,a woman is standing in front of a carnival
MultiCamVideo/train/f24_aperture5/scene633/videos/cam10.mp4,a woman is standing in front of a carnival
MultiCamVideo/train/f24_aperture5/scene633/videos/cam05.mp4,a woman is standing in the snow near a sign
MultiCamVideo/train/f24_aperture5/scene633/videos/cam04.mp4,a woman is standing in the snow near a carnival
MultiCamVideo/train/f24_aperture5/scene633/videos/cam02.mp4,a woman in pink pants and a pink shirt is standing in the snow
MultiCamVideo/train/f24_aperture5/scene633/videos/cam09.mp4,a man in a pink shirt is standing in the snow
MultiCamVideo/train/f24_aperture5/scene633/videos/cam07.mp4,a woman is playing a game of frisbee in the snow
MultiCamVideo/train/f24_aperture5/scene1596/videos/cam08.mp4,a woman is standing in an empty room
MultiCamVideo/train/f24_aperture5/scene1596/videos/cam06.mp4,a woman in a pink shirt standing in an empty room
MultiCamVideo/train/f24_aperture5/scene1596/videos/cam01.mp4,a woman is standing in a dark room
MultiCamVideo/train/f24_aperture5/scene1596/videos/cam03.mp4,a man in a pink shirt is standing in a dark room
MultiCamVideo/train/f24_aperture5/scene1596/videos/cam10.mp4,a man in a pink shirt is standing in an empty room
MultiCamVideo/train/f24_aperture5/scene1596/videos/cam05.mp4,a woman is standing in a room with a chair
MultiCamVideo/train/f24_aperture5/scene1596/videos/cam04.mp4,a man is standing in an office with a computer
MultiCamVideo/train/f24_aperture5/scene1596/videos/cam02.mp4,a man in a pink shirt is standing in a room
MultiCamVideo/train/f24_aperture5/scene1596/videos/cam09.mp4,a man is standing on a yellow floor in a room
MultiCamVideo/train/f24_aperture5/scene1596/videos/cam07.mp4,a woman is standing in an empty room
MultiCamVideo/train/f24_aperture5/scene2424/videos/cam08.mp4,a person is running on a cobblestone street
MultiCamVideo/train/f24_aperture5/scene2424/videos/cam06.mp4,a man is playing a game of frisbee in a city street
MultiCamVideo/train/f24_aperture5/scene2424/videos/cam01.mp4,a man is jumping on a street corner
MultiCamVideo/train/f24_aperture5/scene2424/videos/cam03.mp4,a man in a black shirt is doing a dance in a courtyard
MultiCamVideo/train/f24_aperture5/scene2424/videos/cam10.mp4,a man is doing a dance in the middle of a street
MultiCamVideo/train/f24_aperture5/scene2424/videos/cam05.mp4,a man in a black shirt is doing a trick on a street
MultiCamVideo/train/f24_aperture5/scene2424/videos/cam04.mp4,a man is doing a trick on a street in front of a building
MultiCamVideo/train/f24_aperture5/scene2424/videos/cam02.mp4,a man is doing a trick on a street corner
MultiCamVideo/train/f24_aperture5/scene2424/videos/cam09.mp4,a man is running down the street in a city
MultiCamVideo/train/f24_aperture5/scene2424/videos/cam07.mp4,a man is doing a trick on a street in front of a building
MultiCamVideo/train/f24_aperture5/scene1094/videos/cam08.mp4,a woman is standing in front of a staircase
MultiCamVideo/train/f24_aperture5/scene1094/videos/cam06.mp4,a man is standing in the middle of a room
MultiCamVideo/train/f24_aperture5/scene1094/videos/cam01.mp4,a woman is standing in front of a large room
MultiCamVideo/train/f24_aperture5/scene1094/videos/cam03.mp4,a woman is standing in the middle of a room
MultiCamVideo/train/f24_aperture5/scene1094/videos/cam10.mp4,a woman is standing in the middle of a room
MultiCamVideo/train/f24_aperture5/scene1094/videos/cam05.mp4,a woman is standing in front of a staircase
MultiCamVideo/train/f24_aperture5/scene1094/videos/cam04.mp4,a woman is standing in a room with a clock
MultiCamVideo/train/f24_aperture5/scene1094/videos/cam02.mp4,a woman is sitting on a chair in a room
MultiCamVideo/train/f24_aperture5/scene1094/videos/cam09.mp4,a man is playing a game in a room with a clock
MultiCamVideo/train/f24_aperture5/scene1094/videos/cam07.mp4,a man is standing in the middle of a room
MultiCamVideo/train/f24_aperture5/scene2707/videos/cam08.mp4,a man is standing in front of a shelf full of drinks
MultiCamVideo/train/f24_aperture5/scene2707/videos/cam06.mp4,a man is standing in front of a shelf full of drinks
MultiCamVideo/train/f24_aperture5/scene2707/videos/cam01.mp4,a supermarket aisle with shelves full of different types of drinks
MultiCamVideo/train/f24_aperture5/scene2707/videos/cam03.mp4,a man is standing in front of a store aisle
MultiCamVideo/train/f24_aperture5/scene2707/videos/cam10.mp4,a man is standing in front of a shelf full of drinks
MultiCamVideo/train/f24_aperture5/scene2707/videos/cam05.mp4,a man is standing in a supermarket aisle
MultiCamVideo/train/f24_aperture5/scene2707/videos/cam04.mp4,a man is standing in front of a shelf full of drinks
MultiCamVideo/train/f24_aperture5/scene2707/videos/cam02.mp4,a man is dancing in a supermarket aisle
MultiCamVideo/train/f24_aperture5/scene2707/videos/cam09.mp4,a man is throwing a ball in a supermarket
MultiCamVideo/train/f24_aperture5/scene2707/videos/cam07.mp4,a man is dancing in a supermarket aisle
MultiCamVideo/train/f24_aperture5/scene32/videos/cam08.mp4,a woman standing on a dock near a boat
MultiCamVideo/train/f24_aperture5/scene32/videos/cam06.mp4,a woman standing on a dock near a body of water
MultiCamVideo/train/f24_aperture5/scene32/videos/cam01.mp4,a woman standing on a dock next to a boat
MultiCamVideo/train/f24_aperture5/scene32/videos/cam03.mp4,a woman standing on a dock near a boat
MultiCamVideo/train/f24_aperture5/scene32/videos/cam10.mp4,a woman standing on a dock near a body of water
MultiCamVideo/train/f24_aperture5/scene32/videos/cam05.mp4,a woman standing on a dock next to a boat
MultiCamVideo/train/f24_aperture5/scene32/videos/cam04.mp4,a woman standing on a dock near a body of water
MultiCamVideo/train/f24_aperture5/scene32/videos/cam02.mp4,a woman standing on a dock near a boat
MultiCamVideo/train/f24_aperture5/scene32/videos/cam09.mp4,a woman standing on a dock next to a boat
MultiCamVideo/train/f24_aperture5/scene32/videos/cam07.mp4,a woman standing on a dock near a body of water
MultiCamVideo/train/f24_aperture5/scene2702/videos/cam08.mp4,a man in a blue shirt and gray pants is standing in an empty room
MultiCamVideo/train/f24_aperture5/scene2702/videos/cam06.mp4,a man in a blue shirt and gray pants is standing in an empty room
MultiCamVideo/train/f24_aperture5/scene2702/videos/cam01.mp4,a man in a blue shirt and gray pants is standing in an empty room
MultiCamVideo/train/f24_aperture5/scene2702/videos/cam03.mp4,a man in a blue shirt and gray pants is dancing
MultiCamVideo/train/f24_aperture5/scene2702/videos/cam10.mp4,a man in a blue shirt and gray pants is doing a dance
MultiCamVideo/train/f24_aperture5/scene2702/videos/cam05.mp4,a man in a blue shirt is standing in an empty room
MultiCamVideo/train/f24_aperture5/scene2702/videos/cam04.mp4,a man in a blue shirt and gray pants is doing a dance
MultiCamVideo/train/f24_aperture5/scene2702/videos/cam02.mp4,a man in a blue shirt and gray pants is standing in an empty room
MultiCamVideo/train/f24_aperture5/scene2702/videos/cam09.mp4,a man in a blue shirt and gray pants is doing a dance
MultiCamVideo/train/f24_aperture5/scene2702/videos/cam07.mp4,a man in a blue shirt and gray pants is dancing
MultiCamVideo/train/f24_aperture5/scene1662/videos/cam08.mp4,a man in a blue and black plaid shirt
MultiCamVideo/train/f24_aperture5/scene1662/videos/cam06.mp4,a man in a blue and black plaid shirt standing in a room
MultiCamVideo/train/f24_aperture5/scene1662/videos/cam01.mp4,a man in a plaid shirt standing in an office
MultiCamVideo/train/f24_aperture5/scene1662/videos/cam03.mp4,a man in a blue and black plaid shirt standing in an office
MultiCamVideo/train/f24_aperture5/scene1662/videos/cam10.mp4,a man in a plaid shirt standing in an office
MultiCamVideo/train/f24_aperture5/scene1662/videos/cam05.mp4,a man standing in an empty room with a skateboard
MultiCamVideo/train/f24_aperture5/scene1662/videos/cam04.mp4,a man in a blue and black plaid shirt standing in a room
MultiCamVideo/train/f24_aperture5/scene1662/videos/cam02.mp4,a man in a plaid shirt standing in an office
MultiCamVideo/train/f24_aperture5/scene1662/videos/cam09.mp4,a man in a plaid shirt standing in an empty room
MultiCamVideo/train/f24_aperture5/scene1662/videos/cam07.mp4,a man in a blue and black plaid shirt
MultiCamVideo/train/f24_aperture5/scene505/videos/cam08.mp4,a woman is standing in front of a trash can
MultiCamVideo/train/f24_aperture5/scene505/videos/cam06.mp4,a woman standing in front of a dumpster
MultiCamVideo/train/f24_aperture5/scene505/videos/cam01.mp4,a woman standing next to a large container
MultiCamVideo/train/f24_aperture5/scene505/videos/cam03.mp4,a woman is standing in front of a dumpster
MultiCamVideo/train/f24_aperture5/scene505/videos/cam10.mp4,a woman is standing in front of a container
MultiCamVideo/train/f24_aperture5/scene505/videos/cam05.mp4,a woman is standing in front of a building
MultiCamVideo/train/f24_aperture5/scene505/videos/cam04.mp4,a woman is standing in front of a dumpster
MultiCamVideo/train/f24_aperture5/scene505/videos/cam02.mp4,a woman standing in front of a container
MultiCamVideo/train/f24_aperture5/scene505/videos/cam09.mp4,a woman is standing in front of a bunch of pipes
MultiCamVideo/train/f24_aperture5/scene505/videos/cam07.mp4,a woman is standing in front of a bunch of shipping containers
MultiCamVideo/train/f24_aperture5/scene1686/videos/cam08.mp4,a woman standing in front of a desk in a room
MultiCamVideo/train/f24_aperture5/scene1686/videos/cam06.mp4,a woman is sitting in front of a computer screen
MultiCamVideo/train/f24_aperture5/scene1686/videos/cam01.mp4,a woman is standing in front of a large table
MultiCamVideo/train/f24_aperture5/scene1686/videos/cam03.mp4,a woman is standing in a room with a table and chairs
MultiCamVideo/train/f24_aperture5/scene1686/videos/cam10.mp4,a woman is standing in front of a large desk
MultiCamVideo/train/f24_aperture5/scene1686/videos/cam05.mp4,a woman is sitting on a couch in a room
MultiCamVideo/train/f24_aperture5/scene1686/videos/cam04.mp4,a woman is standing in front of a large table
MultiCamVideo/train/f24_aperture5/scene1686/videos/cam02.mp4,a woman is dancing in a room with a table and chairs
MultiCamVideo/train/f24_aperture5/scene1686/videos/cam09.mp4,a woman standing in front of a large desk
MultiCamVideo/train/f24_aperture5/scene1686/videos/cam07.mp4,a woman is standing in front of a table in a room
MultiCamVideo/train/f24_aperture5/scene391/videos/cam08.mp4,a woman is standing in front of a clothing rack
MultiCamVideo/train/f24_aperture5/scene391/videos/cam06.mp4,a woman is standing in a clothing store
MultiCamVideo/train/f24_aperture5/scene391/videos/cam01.mp4,a woman is standing in front of a clothing store
MultiCamVideo/train/f24_aperture5/scene391/videos/cam03.mp4,a woman is standing in a clothing store
MultiCamVideo/train/f24_aperture5/scene391/videos/cam10.mp4,a woman is standing in a clothing store
MultiCamVideo/train/f24_aperture5/scene391/videos/cam05.mp4,a woman is dancing in a clothing store
MultiCamVideo/train/f24_aperture5/scene391/videos/cam04.mp4,a woman is standing in front of a clothing rack
MultiCamVideo/train/f24_aperture5/scene391/videos/cam02.mp4,a large room with a ceiling with lights and a ceiling fan
MultiCamVideo/train/f24_aperture5/scene391/videos/cam09.mp4,a woman is standing in a clothing store
MultiCamVideo/train/f24_aperture5/scene391/videos/cam07.mp4,a woman is standing in front of a clothing store
MultiCamVideo/train/f24_aperture5/scene2476/videos/cam08.mp4,a woman is standing in front of a fountain
MultiCamVideo/train/f24_aperture5/scene2476/videos/cam06.mp4,a woman is standing in front of a fountain
MultiCamVideo/train/f24_aperture5/scene2476/videos/cam01.mp4,a woman is standing in front of a fountain
MultiCamVideo/train/f24_aperture5/scene2476/videos/cam03.mp4,a woman is standing in front of a fountain
MultiCamVideo/train/f24_aperture5/scene2476/videos/cam10.mp4,a woman is standing in front of a fountain
MultiCamVideo/train/f24_aperture5/scene2476/videos/cam05.mp4,a woman is standing in front of a fountain
MultiCamVideo/train/f24_aperture5/scene2476/videos/cam04.mp4,a woman standing in front of a fountain
MultiCamVideo/train/f24_aperture5/scene2476/videos/cam02.mp4,a woman is standing in front of a fountain
MultiCamVideo/train/f24_aperture5/scene2476/videos/cam09.mp4,a woman is dancing in front of a fountain
MultiCamVideo/train/f24_aperture5/scene2476/videos/cam07.mp4,a woman standing in front of a fountain in rome
MultiCamVideo/train/f24_aperture5/scene1975/videos/cam08.mp4,a woman is playing a video game in a hotel lobby
MultiCamVideo/train/f24_aperture5/scene1975/videos/cam06.mp4,a woman in a pink shirt is standing in front of a reception desk
